Wojewodztwo_Name,Powiat_MnpP_Name,Gmina_Name,URL_ID,Commission_Address_Raw,liczba_kart_otrzymanych,liczba_uprawnionych,liczba_kart_niewykorzystanych,liczba_kart_wydanych_lokal,liczba_pakietow_wyslanych,liczba_kart_wydanych_lacznie,liczba_glos_pelnnomocnik,liczba_glos_zaswiadczenie,liczba_kopert_zwrotnych,koperty_bez_oswiadczenia,koperty_oswiadczenie_niepodpisane,koperty_bez_koperty_na_karte,koperty_niezaklejona_koperta_na_karte,koperty_na_karte_wrzucone_do_urny,liczba_kart_wyjetych_z_urny,karty_z_kopert_korespondencyjnych,liczba_kart_niewaznych,liczba_kart_waznych,liczba_glosow_niewaznych,glosy_niewazne_przyczyna_A,glosy_niewazne_przyczyna_B,glosy_niewazne_przyczyna_C,liczba_glosow_waznych_na_kandydatow,Turnout_Percentage
Województwo łódzkie,Miasto na prawach powiatu odz,,1476665,"Politechnika odzka Osiedle Akademickie Obiekt C 15, ul. Aleje Politechniki 3a, 93-590 odz",2461.0,132.0,2336.0,125.0,0.0,125.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,125.0,0.0,0.0,125.0,2.0,1.0,1.0,,123.0,94.6969696969697
Województwo mazowieckie,Warszawa,Ursynow,1483289,"Szkoa Podstawowa nr 343, ul. Stefana Kopcinskiego 7, 02-777 Warszawa",2212.0,2298.0,37.0,2177.0,2.0,2179.0,1.0,80.0,2.0,0.0,0.0,0.0,0.0,2.0,2177.0,2.0,0.0,2177.0,28.0,13.0,15.0,,2149.0,94.82158398607484
Województwo podlaskie,Powiat wysokomazowiecki,gm. Sokoy,1487753,"Szpital Ogolny w Wysokiem Mazowieckiem, Oddzia Rehabilitacyjny w Krzyzewie, Oddzia Rehabilitacji Pulmonologicznej w Krzyzewie, Krzyzewo 30, 18-218 Sokoy",42.0,39.0,5.0,37.0,0.0,37.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,37.0,0.0,0.0,0.0,,37.0,94.87179487179486
Województwo opolskie,Powiat nyski,gm. Guchoazy,1484502,"Samodzielny Publiczny Zakad Opieki Zdrowotnej Szpital Specjalistyczny MSWiA w Guchoazach im. sw. Jana Pawa II, ul. Karowicza 40, 48-340 Guchoazy",247.0,159.0,96.0,151.0,0.0,151.0,0.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,151.0,0.0,0.0,151.0,2.0,0.0,2.0,,149.0,94.9685534591195
Województwo łódzkie,Miasto na prawach powiatu odz,,1476668,"Panstwowa Wyzsza Szkoa Filmowa, TV i Teatralna im. L. Schillera w odzi Dom Studenta PWSFTviT, ul. Piotrkowska 189/191, 90-447 odz",90.0,20.0,71.0,19.0,0.0,19.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,19.0,1.0,0.0,1.0,,18.0,95.0
Województwo podkarpackie,Powiat leski,gm. Lesko,1486789,"Samodzielny Publiczny Zespo Opieki Zdrowotnej w Lesku, ul. Kochanowskiego 2, 38-600 Lesko",89.0,42.0,49.0,40.0,0.0,40.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,40.0,1.0,0.0,1.0,,39.0,95.23809523809524
Województwo dolnośląskie,Powiat woowski,gm. Woow,1468895,"Zakad Pielegnacyjno-Opiekunczy, ul. Inwalidow Wojennych 18, 56-100 Woow",39.0,21.0,19.0,20.0,0.0,20.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,20.0,0.0,0.0,0.0,,20.0,95.23809523809524
Województwo pomorskie,Miasto na prawach powiatu Gdansk,,1489626,"Dom Studencki nr 3, Gdansk ul. Do Studzienki 32, 80-227 Gdansk 6",151.0,86.0,69.0,82.0,0.0,82.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,0.0,0.0,82.0,2.0,2.0,0.0,,80.0,95.34883720930232
Województwo mazowieckie,Powiat piaseczynski,gm. Konstancin-Jeziorna,1480856,"Polska Akademia Nauk Dom Seniora, ul. Jana Karola Chodkiewicza 3/5, 05-510 Konstancin-Jeziorna",51.0,43.0,10.0,41.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,41.0,0.0,0.0,0.0,,41.0,95.34883720930232
Województwo świętokrzyskie,Powiat opatowski,gm. Opatow,1493308,"Dom Pomocy Spoecznej w Zochcinku, Zochcinek 42, 27-500 Opatow",211.0,108.0,108.0,103.0,0.0,103.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.0,0.0,0.0,103.0,9.0,2.0,7.0,,94.0,95.37037037037037
Województwo świętokrzyskie,Powiat opatowski,gm. Ozarow,1493331,"Dom Pomocy Spoecznej w Sobowie Filia w Suchodoce, Suchodoka 23, 27-530 Ozarow",42.0,22.0,21.0,21.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,21.0,2.0,0.0,2.0,,19.0,95.45454545454544
Województwo opolskie,Powiat opolski,gm. Turawa,1484825,"Areszt Sledczy w Opolu-Oddzia Zewnetrzny w Turawie, ul. Spacerowa 14, 46-045 Turawa",160.0,143.0,23.0,137.0,0.0,137.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137.0,0.0,0.0,137.0,3.0,0.0,3.0,,134.0,95.8041958041958
Województwo mazowieckie,Powiat piaseczynski,gm. Konstancin-Jeziorna,1480865,"Dom Seniora ""Willa Syrena"", ul. Chylicka 31, 05-510 Konstancin-Jeziorna",61.0,25.0,37.0,24.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,24.0,2.0,0.0,2.0,,22.0,96.0
Województwo pomorskie,Miasto na prawach powiatu Gdansk,,1489627,"Dom Studencki nr 8, Gdansk ul. Stanisawa Wyspianskiego 5A, 80-432 Gdansk 6",252.0,225.0,36.0,216.0,0.0,216.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216.0,0.0,0.0,216.0,4.0,2.0,2.0,,212.0,96.0
Województwo mazowieckie,Powiat piaseczynski,gm. Konstancin-Jeziorna,1480858,"Mazowieckie Centrum Rehabilitacji ""STOCER"" Sp. z o. o., ul. Ireneusza Wierzejewskiego 12, 05-510 Konstancin-Jeziorna",305.0,105.0,204.0,101.0,0.0,101.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0,0.0,0.0,101.0,3.0,0.0,3.0,,98.0,96.1904761904762
Województwo dolnośląskie,Miasto na prawach powiatu Wabrzych,,1469748,"Dom Seniora - Biay Kamien, ul. gen. Wadysawa Andersa 162a, 58-304 Wabrzych",28.0,28.0,1.0,27.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,27.0,0.0,0.0,0.0,,27.0,96.42857142857144
Województwo podkarpackie,Powiat krosnienski,gm. Iwonicz-Zdroj,1485629,"Szpital Uzdrowiskowy ""Excelsior"" w Iwoniczu-Zdroju, al. Partyzantow 2, 38-440 Iwonicz-Zdroj",281.0,198.0,90.0,191.0,0.0,191.0,0.0,101.0,0.0,0.0,0.0,0.0,0.0,0.0,191.0,0.0,0.0,191.0,1.0,0.0,1.0,,190.0,96.46464646464646
Województwo małopolskie,Miasto na prawach powiatu Tarnow,,1479494,"Dom Ksiezy Emerytow im. sw. Jozefa w Tarnowie, ul. Pszenna 7, 33-101 Tarnow",70.0,57.0,15.0,55.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,0.0,55.0,0.0,0.0,0.0,,55.0,96.49122807017544
Województwo mazowieckie,Warszawa,Mokotow,1482945,"Szpital Czerniakowski Sp. z o.o., ul. Stepinska 19/25, 00-739 Warszawa",214.0,115.0,103.0,111.0,0.0,111.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,111.0,0.0,0.0,111.0,0.0,0.0,0.0,,111.0,96.52173913043478
Województwo zachodniopomorskie,Powiat koobrzeski,m. Koobrzeg,1498582,"Sanatorium Uzdrowiskowe ""ORW KOOBRZEG-PODCZELE"" (P. U. Holtur Sp. z o.o.), ul. Koszalinska 72, 78-100 Koobrzeg",299.0,259.0,49.0,250.0,0.0,250.0,0.0,184.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0,0.0,0.0,250.0,2.0,1.0,1.0,,248.0,96.52509652509652
Województwo pomorskie,Powiat czuchowski,gm. Czarne,1488304,"Samodzielny Publiczny Zakad Opieki Zdrowotnej w Czuchowie Oddzia w Czarnem, ul. Zamkowa 19/budynek J, 77-330 Czarne",44.0,29.0,16.0,28.0,0.0,28.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,28.0,0.0,0.0,0.0,,28.0,96.55172413793105
Województwo dolnośląskie,Miasto na prawach powiatu Wrocaw,,1469657,"Areszt Sledczy we Wrocawiu, ul. Swiebodzka 1, 50-046 Wrocaw",765.0,652.0,135.0,630.0,0.0,630.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,630.0,0.0,0.0,630.0,27.0,4.0,23.0,,603.0,96.62576687116564
Województwo kujawsko-pomorskie,Miasto na prawach powiatu Bydgoszcz,,1471437,"Areszt Sledczy w Bydgoszczy Oddzia Zewnetrzny w Bydgoszczy, ul. Torunska 276, 85-831 Bydgoszcz",95.0,61.0,36.0,59.0,0.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,0.0,0.0,59.0,1.0,0.0,1.0,,58.0,96.72131147540983
Województwo łódzkie,Miasto na prawach powiatu odz,,1476522,"Integracyjna Szkoa Podstawowa nr 67 im. Janusza Korczaka (budynek Paacu Modziezy), al. Ks. Kardynaa Stefana Wyszynskiego 86, 94-050 odz",1598.0,1351.0,292.0,1306.0,2.0,1308.0,1.0,22.0,1.0,0.0,0.0,0.0,0.0,1.0,1307.0,1.0,0.0,1307.0,23.0,13.0,10.0,,1284.0,96.81717246484088
Województwo łódzkie,Miasto na prawach powiatu odz,,1476667,"Uniwersytet Medyczny w odzi Dom Studencki nr 1 (Medyk), ul. Patrice Lumumby 5, 91-404 odz",865.0,130.0,739.0,126.0,0.0,126.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,126.0,0.0,0.0,126.0,1.0,1.0,0.0,,125.0,96.92307692307692
Województwo lubelskie,Powiat lubelski,gm. Strzyzewice,1472588,"Dom Pomocy Spoecznej w Kieczewicach Maryjskich, Kieczewice Maryjskie 86, 23-107 Strzyzewice",35.0,33.0,3.0,32.0,0.0,32.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,32.0,0.0,0.0,0.0,,32.0,96.96969696969695
Województwo małopolskie,Miasto na prawach powiatu Krakow,,1479341,"Dom Studencki Nawojka w Krakowie, ul. Wadysawa Reymonta 11, 30-059 Krakow",641.0,135.0,510.0,131.0,0.0,131.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,131.0,0.0,0.0,131.0,4.0,2.0,2.0,,127.0,97.03703703703704
Województwo pomorskie,Miasto na prawach powiatu Sopot,,1489815,"Pomorskie Centrum Reumatologiczne im. dr Jadwigi Titz-Kosko w Sopocie Sp. z o. o., ul. 23 Marca 93, 81-820 Sopot",68.0,35.0,34.0,34.0,0.0,34.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,34.0,0.0,0.0,0.0,,34.0,97.14285714285714
Województwo łódzkie,Powiat eczycki,gm. Gora Swietej Magorzaty,1475040,"DPS w Karsznicach, Karsznice 62, 99-122 Gora Sw. Magorzaty",39.0,37.0,3.0,36.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,36.0,6.0,1.0,5.0,,30.0,97.2972972972973
Województwo świętokrzyskie,Powiat opatowski,gm. Ozarow,1493329,"Dom Pomocy Spoecznej w Sobowie, Sobow 117, 27-530 Ozarow",116.0,45.0,72.0,44.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,44.0,3.0,3.0,0.0,,41.0,97.77777777777776
Województwo śląskie,Miasto na prawach powiatu Chorzow,,1491545,"Osrodek sw. Florian Caritas Archidiecezji Katowickiej, ul. Harcerska 3, 41-500 Chorzow",53.0,45.0,9.0,44.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,44.0,3.0,0.0,3.0,,41.0,97.77777777777776
Województwo wielkopolskie,Miasto na prawach powiatu Poznan,,1498102,"Dom Studencki Zbyszko Uniwersytetu im. Adama Mickiewicza w Poznaniu, ul. Piatkowska 80, 60-649 Poznan",144.0,140.0,7.0,137.0,0.0,137.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,137.0,0.0,0.0,137.0,3.0,0.0,3.0,,134.0,97.85714285714285
Województwo opolskie,Miasto na prawach powiatu Opole,,1485062,"Oddzia Zewnetrzny Aresztu Sledczego w Opolu, ul. Partyzancka 72, 45-853 Opole",113.0,47.0,67.0,46.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0,0.0,46.0,0.0,0.0,0.0,,46.0,97.87234042553192
Województwo lubelskie,Powiat hrubieszowski,gm. Werbkowice,1472130,"Zakad opiekunczo-leczniczy RESTITUTIO, Turkowice 131, 22-546 Turkowice",90.0,49.0,42.0,48.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,48.0,0.0,0.0,0.0,,48.0,97.95918367346938
Województwo mazowieckie,Powiat wyszkowski,gm. Somianka,1482239,"Oddzia Zewnetrzny w Popowie, Popowo-Parcele ul. Nadbuzanska 39, 07-203 Somianka",131.0,113.0,20.0,111.0,0.0,111.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.0,0.0,0.0,111.0,3.0,2.0,1.0,,108.0,98.23008849557522
Województwo lubelskie,Powiat puawski,gm. Naeczow,1473011,"Sanatorium Uzdrowiskowe Rolnik w Naeczowie, ul. Michaa Gorskiego 14, 24-150 Naeczow",195.0,118.0,79.0,116.0,0.0,116.0,0.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,116.0,0.0,0.0,116.0,4.0,3.0,1.0,,112.0,98.30508474576273
Województwo kujawsko-pomorskie,Miasto na prawach powiatu Torun,,1471621,"Dom Studencki nr 9 UMK, ul. Jurija Gagarina 21, 87-100 Torun",2563.0,178.0,2388.0,175.0,0.0,175.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,175.0,0.0,0.0,175.0,7.0,4.0,3.0,,168.0,98.31460674157304
Województwo małopolskie,Miasto na prawach powiatu Krakow,,1479342,"Dom Studencki Bydgoska, ul. Bydgoska 19, 30-056 Krakow",676.0,120.0,558.0,118.0,0.0,118.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,117.0,0.0,0.0,117.0,1.0,0.0,1.0,,116.0,98.33333333333331
Województwo wielkopolskie,Miasto na prawach powiatu Poznan,,1498119,"Oddzia Zewnetrzny Aresztu Sledczego w Poznaniu, ul. Nowosolska 37, 60-171 Poznan",187.0,182.0,8.0,179.0,0.0,179.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,179.0,0.0,0.0,179.0,9.0,6.0,3.0,,170.0,98.35164835164836
Województwo śląskie,Powiat cieszynski,m. Cieszyn,1490036,"Zakad Opiekunczo-Leczniczy Zgromadzenia Siostr Miosierdzia sw. Karola Boromeusza, rynek Gorny Rynek 6, 43-400 Cieszyn",100.0,62.0,39.0,61.0,0.0,61.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,0.0,0.0,61.0,0.0,0.0,0.0,,61.0,98.38709677419357
Województwo podkarpackie,Powiat jarosawski,gm. Laszki,1485337,"Dom Pomocy Spoecznej w Wysocku, Wysocko 2B, 37-543 Laszki",65.0,65.0,1.0,64.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,64.0,8.0,8.0,0.0,,56.0,98.46153846153848
Województwo śląskie,Powiat kobucki,gm. Popow,1490428,"Oddzia Zewnetrzny w Wasoszu Gornym Aresztu Sledczego w Czestochowie, Wasosz Gorny ul. Powstancow 150, 42-110 Popow",101.0,69.0,33.0,68.0,0.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,0.0,0.0,68.0,1.0,0.0,1.0,,67.0,98.55072463768116
Województwo mazowieckie,Powiat otwocki,m. Otwock,1480744,"Samodzielny Publiczny ZOZ Szpital Specjalistyczny MSWiA, ul. Bolesawa Prusa 1/3, 05-400 Otwock",170.0,98.0,73.0,97.0,0.0,97.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,0.0,0.0,97.0,2.0,1.0,1.0,,95.0,98.9795918367347
Województwo łódzkie,Miasto na prawach powiatu odz,,1476666,"Uniwersytet odzki VII Dom Studenta, ul. Strajku odzkich Studentow w 1981 r. 3, 91-404 odz",3814.0,109.0,3706.0,108.0,0.0,108.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,108.0,0.0,0.0,108.0,1.0,0.0,1.0,,107.0,99.08256880733946
Województwo zachodniopomorskie,Miasto na prawach powiatu Swinoujscie,,1499511,"""HOSSA"" Centrum Edukacji i Wspierania Przedsiebiorczosci Szczecinskiej Fundacji ""Talent-Promocja-Postep"", ul. Jana Kasprowicza 4, 72-600 Swinoujscie",1189.0,978.0,211.0,978.0,0.0,978.0,0.0,714.0,0.0,0.0,0.0,0.0,0.0,0.0,978.0,0.0,0.0,978.0,6.0,3.0,3.0,,972.0,100.0
Województwo zachodniopomorskie,Miasto na prawach powiatu Szczecin,,1499501,"Uniwersytecki Szpital Kliniczny Nr 1 im. prof. Tadeusza Sokoowskiego PUM w Szczecinie Centrum Zdrowia Psychicznego Klinika Psychiatrii, ul. Wadysawa Broniewskiego 26, 71-460 Szczecin",60.0,35.0,25.0,35.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,35.0,2.0,0.0,2.0,,33.0,100.0
Województwo zachodniopomorskie,Miasto na prawach powiatu Szczecin,,1499500,"Uniwersytecki Szpital Kliniczny Nr 1 im. prof. Tadeusza Sokoowskiego PUM w Szczecinie, ul. Unii Lubelskiej 1, 71-252 Szczecin",482.0,146.0,336.0,146.0,0.0,146.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,146.0,0.0,0.0,146.0,4.0,1.0,3.0,,142.0,100.0
Województwo zachodniopomorskie,Miasto na prawach powiatu Szczecin,,1499495,"Dom Pomocy Spoecznej, ul. Wadysawa Broniewskiego 4/6, 71-460 Szczecin",74.0,35.0,39.0,35.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,35.0,1.0,1.0,0.0,,34.0,100.0
Województwo zachodniopomorskie,Powiat koszalinski,gm. Mielno,1498654,"Placowka Wsparcia Dziennego ""Promyk"", Gaski 1/10, 76-034 Sarbinowo",672.0,602.0,70.0,602.0,0.0,602.0,0.0,189.0,0.0,0.0,0.0,0.0,0.0,0.0,602.0,0.0,0.0,602.0,5.0,1.0,4.0,,597.0,100.0
Województwo zachodniopomorskie,Powiat drawski,gm. Zocieniec,1498284,"Samodzielny Publiczny Zakad Opieki Zdrowotnej Szpital Specjalistyczny MSWiA, ul. Kansko 1, 78-520 Zocieniec",119.0,97.0,22.0,97.0,0.0,97.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,0.0,0.0,97.0,1.0,1.0,0.0,,96.0,100.0
Województwo mazowieckie,Warszawa,Wochy,1483421,"CLIX Liceum Ogolnoksztacace, ul. Solipska 17/19, 02-479 Warszawa",1426.0,1337.0,91.0,1335.0,2.0,1337.0,1.0,48.0,2.0,0.0,0.0,0.0,0.0,2.0,1337.0,2.0,0.0,1337.0,17.0,12.0,5.0,,1320.0,100.0
Województwo mazowieckie,Warszawa,Srodmiescie,1483180,"Samodzielny Publiczny Szpital Kliniczny im. prof. Witolda Orowskiego CMKP, ul. Czerniakowska 231, 00-416 Warszawa",274.0,111.0,163.0,111.0,0.0,111.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,111.0,0.0,0.0,111.0,4.0,0.0,4.0,,107.0,100.0
Województwo mazowieckie,Warszawa,Srodmiescie,1483178,"Warszawski Instytut Zdrowia Kobiet Zakady Lecznicze Szpitala Bielanskiego, ul. Inflancka 6, 00-189 Warszawa",120.0,16.0,104.0,16.0,0.0,16.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,16.0,0.0,0.0,0.0,,16.0,100.0
Województwo podkarpackie,Powiat rzeszowski,gm. Gogow Maopolski,1486411,"Zakad Pielegnacyjno - Opiekunczy CARITAS w Gogowie Maopolskim, ul. Bolesawa Prusa 29, 36-060 Gogow Maopolski",49.0,24.0,25.0,24.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,24.0,0.0,0.0,0.0,,24.0,100.0
Województwo podkarpackie,Powiat rzeszowski,gm. Gogow Maopolski,1486410,"Nowe Techniki Medyczne Szpital Specjalistyczny im. Swietej Rodziny Sp. z o. o. w Rudnej Maej, Rudna Maa 600, 36-060 Gogow Maopolski",202.0,53.0,149.0,53.0,0.0,53.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,0.0,0.0,53.0,0.0,0.0,0.0,,53.0,100.0
Województwo podkarpackie,Powiat lubaczowski,gm. Lubaczow,1485798,"Dom Pomocy Spoecznej dla Osob Przewlekle Psychicznie Chorych w Krowicy Lasowej, Krowica Lasowa 86, 37-625 Krowica Sama",21.0,17.0,4.0,17.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,17.0,0.0,0.0,0.0,,17.0,100.0
Województwo podkarpackie,Powiat krosnienski,gm. Rymanow,1485687,"Swierkowy Zdroj Medical SPA w Rymanowie Zdroju, Rymanow-Zdroj ul. Swierkowa 1, 38-480 Rymanow",137.0,32.0,105.0,32.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,32.0,0.0,0.0,0.0,,32.0,100.0
Województwo opolskie,Miasto na prawach powiatu Opole,,1485059,"Samodzielny Publiczny Zakad Opieki Zdrowotnej Ministerstwa Spraw Wewnetrznych i Administracji w Opolu, ul. Krakowska 44, 45-075 Opole",65.0,25.0,40.0,25.0,0.0,25.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,25.0,0.0,0.0,0.0,,25.0,100.0
Województwo opolskie,Miasto na prawach powiatu Opole,,1485055,"Kliniczne Centrum Ginekologii, Pooznictwa i Neonatologii w Opolu, ul. Wadysawa Reymonta 8, 45-066 Opole",82.0,6.0,76.0,6.0,0.0,6.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,6.0,0.0,0.0,0.0,,6.0,100.0
Województwo opolskie,Powiat strzelecki,gm. Jemielnica,1484919,"Centrum Seniora Anna w Jemielnicy, ul. Jozefa Chopickiego 27A, 47-133 Jemielnica",32.0,25.0,7.0,25.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,25.0,1.0,0.0,1.0,,24.0,100.0
Województwo opolskie,Powiat opolski,gm. Turawa,1484826,"Dom Opieki Spoecznej Rezydencja Elwira, ul. Wiejska 4, 46-045 Rzedow",25.0,22.0,3.0,22.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,22.0,1.0,0.0,1.0,,21.0,100.0
Województwo opolskie,Powiat oleski,gm. Gorzow Slaski,1484640,"Dom Seniora ""Paulinka"", Pawowice 60, 46-310 Gorzow Slaski",35.0,33.0,2.0,33.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,33.0,3.0,0.0,3.0,,30.0,100.0
Województwo opolskie,Powiat nyski,gm. Korfantow,1484524,"Opolskie Centrum Rehabilitacji w Korfantowie, ul. Wyzwolenia 11, 48-317 Korfantow",173.0,104.0,69.0,104.0,0.0,104.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,0.0,0.0,104.0,0.0,0.0,0.0,,104.0,100.0
Województwo opolskie,Powiat nyski,gm. Guchoazy,1484499,"Szpital Nr 1 Samodzielny Publiczny Zakad Opieki Zdrowotnej Zespo Opieki Zdrowotnej, ul. Curie-Skodowskiej 16, 48-340 Guchoazy",90.0,31.0,59.0,31.0,0.0,31.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,31.0,1.0,0.0,1.0,,30.0,100.0
Województwo mazowieckie,Warszawa,Ochota,1482955,"Szkoa Podstawowa nr 97, ul. Spiska 1, 02-302 Warszawa",1298.0,1172.0,129.0,1169.0,3.0,1172.0,1.0,78.0,3.0,0.0,0.0,0.0,0.0,3.0,1172.0,3.0,0.0,1172.0,15.0,13.0,2.0,,1157.0,100.0
Województwo mazowieckie,Warszawa,Mokotow,1482948,"Szpital Specjalistyczny im. Swietej Rodziny SPZOZ, ul. Antoniego Jozefa Madalinskiego 25, 02-544 Warszawa",214.0,56.0,158.0,56.0,0.0,56.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,0.0,56.0,0.0,0.0,0.0,,56.0,100.0
Województwo mazowieckie,Miasto na prawach powiatu Ostroeka,,1482446,"Dom Pomocy Spoecznej PCK, ul. Aleja Wojska Polskiego 32, 07-410 Ostroeka",20.0,12.0,8.0,12.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,12.0,0.0,0.0,0.0,,12.0,100.0
Województwo mazowieckie,Powiat sochaczewski,m. Sochaczew,1481758,"Dom Kapana Seniora, ul. Stanisawa Staszica 39, 96-500 Sochaczew",38.0,34.0,4.0,34.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,34.0,0.0,0.0,0.0,,34.0,100.0
Województwo pomorskie,Powiat bytowski,gm. Trzebielino,1488187,"Chrzescijanski Osrodek Dla Osob Uzaleznionych ""TEEN CHALLENGE"" w Broczynie, Broczyna 11, 77-203 Dretyn",28.0,18.0,10.0,18.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,18.0,0.0,0.0,0.0,,18.0,100.0
Województwo pomorskie,Powiat bytowski,gm. Bytow,1488122,"Dom Pomocy Spoecznej ""Dworek"" w Dabiu, Dabie ul. Miodowa 11, 77-100 Bytow",79.0,53.0,26.0,53.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,0.0,0.0,53.0,6.0,0.0,6.0,,47.0,100.0
Województwo podlaskie,Miasto na prawach powiatu omza,,1488043,"Szpital Wojewodzki im. Kardynaa Stefana Wyszynskiego w omzy, ul. Aleja Jozefa Pisudskiego 11, 18-400 omza",409.0,119.0,290.0,119.0,0.0,119.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,119.0,0.0,0.0,119.0,1.0,0.0,1.0,,118.0,100.0
