Wojewodztwo_Name,Powiat_MnpP_Name,Gmina_Name,URL_ID,Commission_Address_Raw,liczba_kart_otrzymanych,liczba_uprawnionych,liczba_kart_niewykorzystanych,liczba_kart_wydanych_lokal,liczba_pakietow_wyslanych,liczba_kart_wydanych_lacznie,liczba_glos_pelnnomocnik,liczba_glos_zaswiadczenie,liczba_kopert_zwrotnych,koperty_bez_oswiadczenia,koperty_oswiadczenie_niepodpisane,koperty_bez_koperty_na_karte,koperty_niezaklejona_koperta_na_karte,koperty_na_karte_wrzucone_do_urny,liczba_kart_wyjetych_z_urny,karty_z_kopert_korespondencyjnych,liczba_kart_niewaznych,liczba_kart_waznych,liczba_glosow_niewaznych,glosy_niewazne_przyczyna_A,glosy_niewazne_przyczyna_B,glosy_niewazne_przyczyna_C,liczba_glosow_waznych_na_kandydatow,Turnout_Percentage
Województwo łódzkie,Miasto na prawach powiatu odz,,1434635,"Zakad Pielegnacyjno-Opiekunczy Fundacji Ambrozja, ul. Stanisawa Dubois 117, 93-465 odz",86.0,77.0,63.0,23.0,0.0,23.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,23.0,1.0,0.0,1.0,0.0,22.0,29.87012987012987
Województwo zachodniopomorskie,Miasto na prawach powiatu Swinoujscie,,1434120,"""HOSSA"" Centrum Edukacji i Wspierania Przedsiebiorczosci Szczecinskiej Fundacji ""Talent-Promocja-Postep"", ul. Jana Kasprowicza 4, 72-600 Swinoujscie",1188.0,692.0,565.0,623.0,0.0,623.0,0.0,411.0,0.0,0.0,0.0,0.0,0.0,0.0,623.0,0.0,2.0,621.0,2.0,1.0,1.0,0.0,619.0,90.02890173410405
Województwo zachodniopomorskie,Powiat sawienski,gm. Darowo,1433541,"Szkoa Podstawowa im. Ratownikow Morskich, ul. Darowska 6, 76-156 Dabki",1882.0,1709.0,342.0,1540.0,0.0,1540.0,0.0,1018.0,0.0,0.0,0.0,0.0,0.0,0.0,1540.0,0.0,0.0,1540.0,3.0,0.0,3.0,0.0,1537.0,90.11117612638972
Województwo śląskie,Powiat cieszynski,m. Cieszyn,1435656,"Zakad Opiekunczo-Leczniczy Zgromadzenia Siostr Miosierdzia sw. Karola Boromeusza, rynek Gorny Rynek 6, 43-400 Cieszyn",100.0,61.0,45.0,55.0,0.0,55.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,55.0,90.1639344262295
Województwo lubuskie,Powiat sulecinski,gm. Torzym,1434504,"Lubuski Szpital Specjalistyczny Pulmonologiczno-Kardiologiczny w Torzymiu. Sala konferencyjna poddasze segmentu nr 1, ul. Wojska Polskiego 52, 66-235 Torzym",279.0,102.0,187.0,92.0,0.0,92.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,0.0,0.0,92.0,1.0,0.0,1.0,0.0,91.0,90.19607843137256
Województwo dolnośląskie,Powiat kodzki,m. Kudowa-Zdroj,1434179,"""Zespo Opieki Zdrowotnej"" w Kodzku (Szpital Uzdrowiskowo-Rehabilitacyjny w Kudowie-Zdroju), ul. Zdrojowa 36c, 57-350 Kudowa-Zdroj",180.0,185.0,13.0,167.0,0.0,167.0,0.0,108.0,0.0,0.0,0.0,0.0,0.0,0.0,167.0,0.0,0.0,167.0,2.0,0.0,2.0,0.0,165.0,90.27027027027027
Województwo dolnośląskie,Miasto na prawach powiatu Jelenia Gora,,1434258,"SP ZOZ Sanatorium Uzdrowiskowe MSWiA ""Agat"", ul. Cervi 14, 58-560 Jelenia Gora",210.0,185.0,43.0,167.0,0.0,167.0,0.0,89.0,0.0,0.0,0.0,0.0,0.0,0.0,167.0,0.0,0.0,167.0,1.0,0.0,1.0,0.0,166.0,90.27027027027027
Województwo łódzkie,Powiat sieradzki,m. Sieradz,1434583,"Zakad Karny Sieradz, ul. Torowa 2, 98-200 Sieradz",84.0,72.0,19.0,65.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,0.0,0.0,65.0,2.0,0.0,2.0,0.0,63.0,90.2777777777778
Województwo mazowieckie,Warszawa,Wilanow,1435012,"Szpital Medicover, al. Aleja Rzeczypospolitej 5, 02-972 Warszawa",100.0,72.0,35.0,65.0,0.0,65.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,0.0,0.0,65.0,0.0,0.0,0.0,0.0,65.0,90.2777777777778
Województwo podkarpackie,Powiat brzozowski,gm. Nozdrzec,1420665,"Dom Strazaka w Wesoej Magierowie, Wesoa 555, 36-233 Wesoa",56.0,53.0,8.0,48.0,0.0,48.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,48.0,90.56603773584906
Województwo łódzkie,Powiat bechatowski,gm. Kleszczow,1434528,"Dom Pomocy Spoecznej Sw. Barbary, ul. Ogrodowa 1, 97-410 Kleszczow",61.0,32.0,32.0,29.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,29.0,5.0,0.0,5.0,0.0,24.0,90.625
Województwo lubelskie,Powiat zamojski,gm. Krasnobrod,1434454,"Dom Pomocy Spoecznej w Majdanie Wielkim, Majdan Wielki 392, 22-440 Krasnobrod",59.0,43.0,20.0,39.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,39.0,1.0,0.0,1.0,0.0,38.0,90.69767441860463
Województwo mazowieckie,Warszawa,Bemowo,1434966,"Dom Emeryta Wojskowego, ul. Pirenejska 5, 01-493 Warszawa",293.0,98.0,204.0,89.0,0.0,89.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0,0.0,0.0,89.0,1.0,0.0,1.0,0.0,88.0,90.81632653061224
Województwo małopolskie,Miasto na prawach powiatu Krakow,,1434780,"Szpital Specjalistyczny im. J. Dietla w Krakowie Maopolskie Centrum Reumatologii, Immunologii i Rehabilitacji, al. Aleja Marszaka Ferdinanda Focha 33, 30-119 Krakow",65.0,44.0,25.0,40.0,0.0,40.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,40.0,90.9090909090909
Województwo śląskie,Powiat cieszynski,m. Ustron,1435659,"Slaskie Centrum Rehabilitacji i Prewencji, ul. Zdrojowa 6, 43-450 Ustron",158.0,145.0,26.0,132.0,0.0,132.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,132.0,0.0,0.0,132.0,0.0,0.0,0.0,0.0,132.0,91.0344827586207
Województwo zachodniopomorskie,Powiat sawienski,gm. Postomino,1433568,"Szkoa Podstawowa w Jarosawcu, ul. Batycka 65B, 76-107 Jarosawiec",1351.0,1378.0,95.0,1256.0,0.0,1256.0,1.0,883.0,0.0,0.0,0.0,0.0,0.0,0.0,1256.0,0.0,0.0,1256.0,4.0,2.0,2.0,0.0,1252.0,91.1465892597968
Województwo świętokrzyskie,Powiat opatowski,gm. Ozarow,1435890,"Dom Pomocy Spoecznej w Sobowie Filia w Suchodoce, Suchodoka 23, 27-530 Ozarow",33.0,23.0,12.0,21.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,21.0,1.0,0.0,1.0,0.0,20.0,91.30434782608695
Województwo opolskie,Powiat nyski,gm. Guchoazy,1435365,"Samodzielny Publiczny Zakad Opieki Zdrowotnej Szpital Specjalistyczny MSWiA w Guchoazach im. sw. Jana Pawa II, ul. Karowicza 40, 48-340 Guchoazy",246.0,150.0,109.0,137.0,0.0,137.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,137.0,0.0,0.0,137.0,0.0,0.0,0.0,0.0,137.0,91.33333333333331
Województwo podkarpackie,Powiat rzeszowski,gm. Lubenia,1436776,"Dom Seniora Pogodna Dolina Sp. z o.o. w Siedliskach, Siedliska 89, 36-042 Siedliska",75.0,35.0,43.0,32.0,0.0,32.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,32.0,1.0,0.0,1.0,0.0,31.0,91.42857142857144
Województwo podkarpackie,Miasto na prawach powiatu Przemysl,,1435480,"Dom Pomocy Spoecznej im. Sw. Brata Alberta, ul. Swietego Brata Alberta 1, 37-700 Przemysl",30.0,25.0,7.0,23.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,23.0,8.0,4.0,4.0,0.0,15.0,92.0
Województwo małopolskie,Powiat miechowski,gm. Miechow,1434701,"Dom Pomocy Spoecznej w Miechowie, ul. Warszawska 49A, 32-200 Miechow",102.0,38.0,67.0,35.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,35.0,4.0,1.0,3.0,0.0,31.0,92.10526315789474
Województwo podlaskie,Powiat wysokomazowiecki,m. Wysokie Mazowieckie,1435525,"Szpital Ogolny w Wysokiem Mazowieckiem, ul. Szpitalna 5, 18-200 Wysokie Mazowieckie",122.0,13.0,110.0,12.0,0.0,12.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,12.0,92.3076923076923
Województwo opolskie,Powiat krapkowicki,gm. Strzeleczki,1435357,"Centrum Terapii Nerwic w Mosznej Sp. z o. o, ul. Zamkowa 1A, 47-370 Moszna",121.0,106.0,23.0,98.0,0.0,98.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0,0.0,0.0,98.0,1.0,1.0,0.0,0.0,97.0,92.45283018867924
Województwo łódzkie,Miasto na prawach powiatu odz,,1434628,"Wojewodzkie Wielospecjalistyczne Centrum Onkologii i Traumatologii im. M. Kopernika w odzi Osrodek Wczesnej Rehabilitacji Kardiologicznej, ul. Popioy 40, 93-438 odz",51.0,40.0,14.0,37.0,0.0,37.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,37.0,1.0,0.0,1.0,0.0,36.0,92.5
Województwo kujawsko-pomorskie,Miasto na prawach powiatu Bydgoszcz,,1434365,"Centrum Medyczne Gizinscy sp. z o. o., ul. Lesna 9a, 85-676 Bydgoszcz",75.0,27.0,50.0,25.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,25.0,1.0,0.0,1.0,0.0,24.0,92.5925925925926
Województwo świętokrzyskie,Powiat opatowski,gm. Opatow,1435885,"Dom Pomocy Spoecznej w Zochcinku, Zochcinek 42, 27-500 Opatow",206.0,108.0,106.0,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,9.0,1.0,8.0,0.0,91.0,92.5925925925926
Województwo podlaskie,Powiat biaostocki,gm. Suprasl,1435507,"Holmed Uzdrowisko Sp. z o.o., ul. Uroczysko Pustelnia 1, 16-030 Suprasl",199.0,177.0,35.0,164.0,0.0,164.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,164.0,0.0,0.0,164.0,0.0,0.0,0.0,0.0,164.0,92.65536723163842
Województwo świętokrzyskie,Powiat buski,gm. Busko-Zdroj,1435857,"Specjalistyczny Szpital Ortopedyczno-Rehabilitacyjny ""Gorka"" im. dr Szymona Starkiewicza w Busku-Zdroju, ul. doktora Szymona Starkiewicza 1, 28-100 Busko-Zdroj",147.0,55.0,96.0,51.0,0.0,51.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,51.0,0.0,0.0,0.0,0.0,51.0,92.72727272727272
Województwo kujawsko-pomorskie,Miasto na prawach powiatu Torun,,1434386,"Dom Studencki nr 9 UMK, ul. Jurija Gagarina 21, 87-100 Torun",2547.0,249.0,2316.0,231.0,0.0,231.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,231.0,0.0,0.0,231.0,0.0,0.0,0.0,0.0,231.0,92.7710843373494
Województwo opolskie,Powiat nyski,gm. Guchoazy,1435362,"Szpital Nr 1 Samodzielny Publiczny Zakad Opieki Zdrowotnej Zespo Opieki Zdrowotnej, ul. Curie-Skodowskiej 16, 48-340 Guchoazy",89.0,28.0,63.0,26.0,0.0,26.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,26.0,1.0,0.0,1.0,0.0,25.0,92.85714285714286
Województwo zachodniopomorskie,Miasto na prawach powiatu Swinoujscie,,1436796,"""Uzdrowiska Swinoujscie"" S. A. - ""Swarozyc"", ul. Emilii Gierczak 1, 72-600 Swinoujscie",1278.0,1134.0,224.0,1054.0,0.0,1054.0,0.0,800.0,0.0,0.0,0.0,0.0,0.0,0.0,1054.0,0.0,0.0,1054.0,4.0,3.0,1.0,0.0,1050.0,92.9453262786596
Województwo łódzkie,Miasto na prawach powiatu odz,,1434626,"Instytut Centrum Zdrowia Matki Polki w odzi, ul. Rzgowska 281/289, 93-338 odz",344.0,100.0,251.0,93.0,0.0,93.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,93.0,0.0,0.0,93.0,0.0,0.0,0.0,0.0,93.0,93.0
Województwo opolskie,Powiat gubczycki,gm. Gubczyce,1435344,"Dom Pomocy Spoecznej w Klisinie Filia w Gubczycach, ul. Dworcowa 10, 48-100 Gubczyce",34.0,29.0,7.0,27.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,27.0,93.10344827586206
Województwo dolnośląskie,Powiat karkonoski,m. Kowary,1434166,"Wojewodzkie Centrum Szpitalne Kotliny Jeleniogorskiej Jednostka Zamiejscowa Wysoka aka, ul. Sanatoryjna 27, 58-530 Kowary",99.0,59.0,44.0,55.0,0.0,55.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,55.0,93.22033898305084
Województwo łódzkie,Miasto na prawach powiatu odz,,1434650,"Politechnika odzka Osiedle Akademickie Obiekt C 15, ul. Aleje Politechniki 3a, 93-590 odz",2459.0,75.0,2389.0,70.0,0.0,70.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,70.0,0.0,0.0,0.0,0.0,70.0,93.33333333333331
Województwo dolnośląskie,Miasto na prawach powiatu Wrocaw,,1434287,"Zamiejscowe Oddziay Wojewodzkiego Szpitala Specjalistycznego we Wrocawiu, ul. Poswiecka 8, 51-128 Wrocaw",97.0,75.0,27.0,70.0,0.0,70.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,70.0,1.0,0.0,1.0,0.0,69.0,93.33333333333331
Województwo świętokrzyskie,Powiat konecki,gm. Staporkow,1435882,"Swietokrzyskie Centrum Rehabilitacji w Czarnieckiej Gorze, Czarniecka Gora 43, 26-220 Staporkow",137.0,105.0,39.0,98.0,0.0,98.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0,0.0,0.0,98.0,0.0,0.0,0.0,0.0,98.0,93.33333333333331
Województwo wielkopolskie,Powiat obornicki,gm. Oborniki,1436059,"Szpital Rehabilitacyjno-Kardiologiczny w Kowanowku, ul. Sanatoryjna 34, 64-600 Kowanowko",150.0,92.0,64.0,86.0,0.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,0.0,0.0,86.0,0.0,0.0,0.0,0.0,86.0,93.47826086956522
Województwo pomorskie,Powiat czuchowski,gm. Czarne,1435564,"Samodzielny Publiczny Zakad Opieki Zdrowotnej w Czuchowie Oddzia w Czarnem, ul. Zamkowa 19/budynek J, 77-330 Czarne",40.0,31.0,11.0,29.0,0.0,29.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,29.0,3.0,0.0,3.0,0.0,26.0,93.5483870967742
Województwo mazowieckie,Powiat piaseczynski,gm. Konstancin-Jeziorna,1434877,"Mazowieckie Centrum Rehabilitacji ""STOCER"" Sp. z o. o., ul. Ireneusza Wierzejewskiego 12, 05-510 Konstancin-Jeziorna",300.0,79.0,226.0,74.0,0.0,74.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,0.0,0.0,74.0,2.0,0.0,2.0,0.0,72.0,93.67088607594935
Województwo mazowieckie,Powiat legionowski,gm. Wieliszew,1434848,"DOM OPIEKI EMERYTA ZOTA JESIEN, ul. Nowodworska 99, 05-119 ajski",60.0,16.0,45.0,15.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,15.0,1.0,0.0,1.0,0.0,14.0,93.75
Województwo kujawsko-pomorskie,Powiat nakielski,gm. Nako nad Notecia,1434326,"Zakad Karny w Potulicach Oddzia Zewnetrzny, ul. Dziakowa 6, 89-120 Potulice",157.0,146.0,20.0,137.0,0.0,137.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137.0,0.0,0.0,137.0,0.0,0.0,0.0,0.0,137.0,93.83561643835615
Województwo pomorskie,Miasto na prawach powiatu Gdansk,,1436909,"Dom Studencki nr 8, Gdansk ul. Stanisawa Wyspianskiego 5A, 80-432 Gdansk 6",268.0,234.0,48.0,220.0,0.0,220.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,220.0,0.0,0.0,220.0,1.0,1.0,0.0,0.0,219.0,94.017094017094
Województwo warmińsko-mazurskie,Powiat godapski,gm. Godap,1435986,"Sanatorium Uzdrowiskowe WITAL, ul. Wczasowa 7, 19-500 Godap",400.0,234.0,180.0,220.0,0.0,220.0,0.0,153.0,0.0,0.0,0.0,0.0,0.0,0.0,220.0,0.0,0.0,220.0,0.0,0.0,0.0,0.0,220.0,94.017094017094
Województwo podkarpackie,Powiat stalowowolski,m. Stalowa Wola,1435462,"Szpital Specjalistyczny SANUS, ul. Wojska Polskiego 5, 37-450 Stalowa Wola",101.0,51.0,53.0,48.0,0.0,48.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,48.0,1.0,0.0,1.0,0.0,47.0,94.11764705882352
Województwo lubelskie,Powiat lubelski,gm. Strzyzewice,1434419,"Dom Pomocy Spoecznej w Kieczewicach Maryjskich, Kieczewice Maryjskie 86, 23-107 Strzyzewice",34.0,34.0,2.0,32.0,0.0,32.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,32.0,2.0,2.0,0.0,0.0,30.0,94.11764705882352
Województwo podkarpackie,Powiat krosnienski,gm. Iwonicz-Zdroj,1435423,"Szpital Uzdrowiskowy ""Excelsior"" w Iwoniczu-Zdroju, al. Partyzantow 2, 38-440 Iwonicz-Zdroj",281.0,178.0,113.0,168.0,0.0,168.0,0.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,168.0,0.0,0.0,168.0,1.0,0.0,1.0,0.0,167.0,94.3820224719101
Województwo łódzkie,Miasto na prawach powiatu odz,,1434653,"Panstwowa Wyzsza Szkoa Filmowa, TV i Teatralna im. L. Schillera w odzi Dom Studenta PWSFTviT, ul. Piotrkowska 189/191, 90-447 odz",91.0,18.0,74.0,17.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,17.0,94.44444444444444
Województwo dolnośląskie,Miasto na prawach powiatu Wrocaw,,1434263,"Areszt Sledczy we Wrocawiu, ul. Swiebodzka 1, 50-046 Wrocaw",759.0,655.0,140.0,619.0,0.0,619.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,619.0,0.0,0.0,619.0,26.0,2.0,24.0,0.0,593.0,94.50381679389312
Województwo kujawsko-pomorskie,Miasto na prawach powiatu Bydgoszcz,,1466766,"Dom Studenta Politechniki Bydgoskiej im. Jana i Jedrzeja Sniadeckich, ul. Aleje Prof. Sylwestra Kaliskiego 12-14, 85-796 Bydgoszcz",669.0,91.0,583.0,86.0,0.0,86.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,0.0,0.0,86.0,1.0,1.0,0.0,0.0,85.0,94.5054945054945
Województwo wielkopolskie,Powiat kepinski,gm. Baranow,1436036,"Samodzielny Publiczny Zakad Opieki Zdrowotnej w Kepnie, Szpital w Kepnie, Oddzia Leczniczo-Rehabilitacyjny w Grebaninie, Grebanin 97, 63-604 Baranow",51.0,37.0,16.0,35.0,0.0,35.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,35.0,94.5945945945946
Województwo łódzkie,Powiat eczycki,gm. Gora Swietej Magorzaty,1434542,"DPS w Karsznicach, Karsznice 62, 99-122 Gora Sw. Magorzaty",40.0,38.0,4.0,36.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,36.0,3.0,0.0,3.0,0.0,33.0,94.73684210526316
Województwo małopolskie,Powiat myslenicki,gm. Myslenice,1434706,"Dom Seniora ""Na Wzgorzu"" w Gogoczowie, Gogoczow 805, 32-444 Gogoczow",20.0,19.0,2.0,18.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,18.0,1.0,0.0,1.0,0.0,17.0,94.73684210526316
Województwo wielkopolskie,Miasto na prawach powiatu Poznan,,1436149,"Oddzia Zewnetrzny Aresztu Sledczego w Poznaniu, ul. Nowosolska 37, 60-171 Poznan",173.0,173.0,9.0,164.0,0.0,164.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,164.0,0.0,0.0,164.0,6.0,1.0,5.0,0.0,158.0,94.79768786127168
Województwo małopolskie,Powiat limanowski,m. Limanowa,1434693,"Niepubliczny Zakad Opieki Zdrowotnej RehStab, ul. Jozefa Pisudskiego 53, 34-600 Limanowa",150.0,77.0,77.0,73.0,0.0,73.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,0.0,0.0,73.0,1.0,1.0,0.0,0.0,72.0,94.8051948051948
Województwo wielkopolskie,Miasto na prawach powiatu Kalisz,,1436116,"Oddzia Zewnetrzny w Kaliszu Aresztu Sledczego w Ostrowie Wielkopolskim, ul. Wrocawska 193 - 195 (wejscie od ul. 29 Puku Piechoty), 62-800 Kalisz",70.0,58.0,15.0,55.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,0.0,55.0,2.0,0.0,2.0,0.0,53.0,94.82758620689656
Województwo małopolskie,Powiat limanowski,gm. Mszana Dolna,1434696,"Dom Pomocy Spoecznej ""DIANA"", Kasina Wielka 448, 34-741 Kasina Wielka",87.0,78.0,13.0,74.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,0.0,0.0,74.0,4.0,0.0,4.0,0.0,70.0,94.87179487179486
Województwo lubuskie,Powiat zarski,m. Zary,1434513,"Szpital na Wyspie Spoka z o. o., ul. Pszenna 2, 68-200 Zary",65.0,40.0,27.0,38.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,38.0,95.0
Województwo mazowieckie,Powiat mawski,gm. Stupsk,1434861,"Krajowy Osrodek Mieszkalno-Rehabilitacyjny dla osob Chorych na Stwardnienie Rozsiane, Dabek 129, 06-561 Stupsk",86.0,61.0,28.0,58.0,0.0,58.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,0.0,0.0,58.0,0.0,0.0,0.0,0.0,58.0,95.08196721311477
Województwo świętokrzyskie,Powiat buski,gm. Busko-Zdroj,1435858,"21 Wojskowy Szpital Uzdrowiskowo-Rehabilitacyjny SP ZOZ w Busku-Zdroju, ul. Feliksa Rzewuskiego 8, 28-100 Busko-Zdroj",407.0,367.0,58.0,349.0,0.0,349.0,0.0,191.0,0.0,0.0,0.0,0.0,0.0,0.0,349.0,0.0,0.0,349.0,0.0,0.0,0.0,0.0,349.0,95.09536784741144
Województwo łódzkie,Miasto na prawach powiatu odz,,1434651,"Uniwersytet odzki VII Dom Studenta, ul. Strajku odzkich Studentow w 1981 r. 3, 91-404 odz",3779.0,184.0,3604.0,175.0,0.0,175.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,175.0,0.0,0.0,175.0,0.0,0.0,0.0,0.0,175.0,95.1086956521739
Województwo lubelskie,Powiat puawski,gm. Zyrzyn,1434437,"Dom Pomocy Spoecznej, ul. Tysiaclecia 154A, 24-103 Zyrzyn",69.0,63.0,9.0,60.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,1.0,59.0,1.0,0.0,1.0,0.0,58.0,95.23809523809524
Województwo pomorskie,Miasto na prawach powiatu Gdansk,,1436907,"Spoeczny Dom Studenta, Gdansk ul. Debowa 7, 80-204 Gdansk 6",328.0,303.0,39.0,289.0,0.0,289.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,289.0,0.0,0.0,289.0,0.0,0.0,0.0,0.0,289.0,95.37953795379538
Województwo mazowieckie,Powiat wyszkowski,gm. Somianka,1434935,"Oddzia Zewnetrzny w Popowie, Popowo-Parcele ul. Nadbuzanska 39, 07-203 Somianka",131.0,114.0,22.0,109.0,0.0,109.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.0,0.0,0.0,109.0,4.0,0.0,4.0,0.0,105.0,95.6140350877193
Województwo mazowieckie,Powiat piaseczynski,gm. Konstancin-Jeziorna,1436800,"Dom Seniora ""Willa Syrena"", ul. Chylicka 31, 05-510 Konstancin-Jeziorna",61.0,23.0,39.0,22.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,22.0,1.0,0.0,1.0,0.0,21.0,95.65217391304348
Województwo mazowieckie,Powiat otwocki,m. Otwock,1434870,"Samodzielny Publiczny ZOZ Szpital Specjalistyczny MSWiA, ul. Bolesawa Prusa 1/3, 05-400 Otwock",167.0,96.0,75.0,92.0,0.0,92.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,0.0,0.0,92.0,1.0,0.0,1.0,0.0,91.0,95.83333333333334
Województwo opolskie,Powiat strzelecki,gm. Jemielnica,1435386,"Centrum Seniora Anna w Jemielnicy, ul. Jozefa Chopickiego 27A, 47-133 Jemielnica",30.0,24.0,7.0,23.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,23.0,3.0,0.0,3.0,0.0,20.0,95.83333333333334
Województwo małopolskie,Powiat brzeski,gm. Debno,1434669,"Dom Pomocy Spoecznej w Porabce Uszewskiej, Porabka Uszewska 272, 32-854 Porabka Uszewska",25.0,24.0,2.0,23.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,23.0,95.83333333333334
Województwo wielkopolskie,Miasto na prawach powiatu Poznan,,1436133,"Dom Studencki Zbyszko Uniwersytetu im. Adama Mickiewicza w Poznaniu, ul. Piatkowska 80, 60-649 Poznan",200.0,156.0,50.0,150.0,0.0,150.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,0.0,0.0,150.0,0.0,0.0,0.0,0.0,150.0,96.15384615384616
