Wojewodztwo_Name,Powiat_MnpP_Name,Gmina_Name,URL_ID,R1_Total_Valid_Votes_Station,R2_Total_Valid_Votes_Station,Expected_Nawrocki_R2,Actual_NAWROCKI Karol Tadeusz_R2,Diff_Nawrocki,Expected_Trzaskowski_R2,Actual_TRZASKOWSKI Rafa Kazimierz_R2,Diff_Trzaskowski
Województwo dolnośląskie,Powiat gogowski,m. Gogow,1404585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Województwo dolnośląskie,Powiat gogowski,m. Gogow,1404586,1147.0,0.0,523.13,0.0,-523.13,623.87,0.0,-623.87
Województwo dolnośląskie,Powiat gogowski,m. Gogow,1404587,1051.0,0.0,513.56,0.0,-513.56,537.44,0.0,-537.44
Województwo dolnośląskie,Powiat gogowski,m. Gogow,1404588,1008.0,0.0,488.12,0.0,-488.12,519.88,0.0,-519.88
Województwo dolnośląskie,Powiat gogowski,m. Gogow,1404589,1018.0,0.0,486.55,0.0,-486.55,531.45,0.0,-531.45
Województwo dolnośląskie,Powiat gogowski,m. Gogow,1404590,584.0,0.0,286.58,0.0,-286.58,297.42,0.0,-297.42
Województwo dolnośląskie,Powiat gogowski,m. Gogow,1404591,984.0,0.0,504.66,0.0,-504.66,479.34,0.0,-479.34
Województwo dolnośląskie,Powiat gogowski,m. Gogow,1404592,735.0,0.0,356.73,0.0,-356.73,378.27,0.0,-378.27
Województwo dolnośląskie,Powiat gogowski,m. Gogow,1404593,776.0,0.0,389.73,0.0,-389.73,386.27,0.0,-386.27
Województwo dolnośląskie,Powiat gogowski,m. Gogow,1404594,838.0,0.0,380.8,0.0,-380.8,457.2,0.0,-457.2
Województwo dolnośląskie,Powiat gogowski,m. Gogow,1404595,718.0,0.0,393.0,0.0,-393.0,325.0,0.0,-325.0
Województwo dolnośląskie,Powiat gogowski,m. Gogow,1404596,1224.0,0.0,625.1,0.0,-625.1,598.9,0.0,-598.9
Województwo dolnośląskie,Powiat gogowski,m. Gogow,1404597,298.0,0.0,140.13,0.0,-140.13,157.87,0.0,-157.87
Województwo dolnośląskie,Powiat gogowski,m. Gogow,1404598,1134.0,0.0,609.12,0.0,-609.12,524.88,0.0,-524.88
Województwo dolnośląskie,Powiat gogowski,m. Gogow,1404599,968.0,0.0,509.87,0.0,-509.87,458.13,0.0,-458.13
Województwo dolnośląskie,Powiat gogowski,m. Gogow,1404600,768.0,0.0,380.36,0.0,-380.36,387.64,0.0,-387.64
Województwo dolnośląskie,Powiat gogowski,m. Gogow,1404601,731.0,0.0,371.91,0.0,-371.91,359.09,0.0,-359.09
Województwo dolnośląskie,Powiat gogowski,m. Gogow,1404602,848.0,0.0,436.36,0.0,-436.36,411.64,0.0,-411.64
Województwo dolnośląskie,Powiat gogowski,m. Gogow,1434157,185.0,0.0,49.92,0.0,-49.92,135.08,0.0,-135.08
Województwo dolnośląskie,Powiat gogowski,m. Gogow,1434158,31.0,0.0,16.0,0.0,-16.0,15.0,0.0,-15.0
Województwo dolnośląskie,Powiat gogowski,m. Gogow,1434159,49.0,0.0,22.92,0.0,-22.92,26.08,0.0,-26.08
Województwo dolnośląskie,Powiat gogowski,gm. Gogow,1404603,932.0,0.0,454.82,0.0,-454.82,477.18,0.0,-477.18
Województwo dolnośląskie,Powiat gogowski,gm. Gogow,1404604,865.0,0.0,535.25,0.0,-535.25,329.75,0.0,-329.75
Województwo dolnośląskie,Powiat gogowski,gm. Gogow,1404605,1278.0,0.0,709.75,0.0,-709.75,568.25,0.0,-568.25
Województwo dolnośląskie,Powiat gogowski,gm. Gogow,1404606,613.0,0.0,371.01,0.0,-371.01,241.99,0.0,-241.99
Województwo dolnośląskie,Powiat gogowski,gm. Jerzmanowa,1404607,1105.0,0.0,573.58,0.0,-573.58,531.42,0.0,-531.42
Województwo dolnośląskie,Powiat gogowski,gm. Jerzmanowa,1404608,746.0,0.0,344.25,0.0,-344.25,401.75,0.0,-401.75
Województwo dolnośląskie,Powiat gogowski,gm. Jerzmanowa,1404609,523.0,0.0,274.87,0.0,-274.87,248.13,0.0,-248.13
Województwo dolnośląskie,Powiat gogowski,gm. Jerzmanowa,1404610,236.0,0.0,147.27,0.0,-147.27,88.74,0.0,-88.74
Województwo dolnośląskie,Powiat gogowski,gm. Jerzmanowa,1404611,198.0,0.0,111.16,0.0,-111.16,86.84,0.0,-86.84
Województwo dolnośląskie,Powiat gogowski,gm. Jerzmanowa,1404612,168.0,0.0,103.7,0.0,-103.7,64.3,0.0,-64.3
Województwo dolnośląskie,Powiat gogowski,gm. Jerzmanowa,1404613,176.0,0.0,99.36,0.0,-99.36,76.64,0.0,-76.64
Województwo dolnośląskie,Powiat gogowski,gm. Kotla,1404614,846.0,0.0,512.14,0.0,-512.14,333.86,0.0,-333.86
Województwo dolnośląskie,Powiat gogowski,gm. Kotla,1404615,253.0,0.0,179.28,0.0,-179.28,73.72,0.0,-73.72
Województwo dolnośląskie,Powiat gogowski,gm. Kotla,1404616,460.0,0.0,307.95,0.0,-307.95,152.05,0.0,-152.05
Województwo dolnośląskie,Powiat gogowski,gm. Kotla,1404617,299.0,0.0,156.48,0.0,-156.48,142.52,0.0,-142.52
Województwo dolnośląskie,Powiat gogowski,gm. Kotla,1404618,178.0,0.0,121.65,0.0,-121.65,56.35,0.0,-56.35
Województwo dolnośląskie,Powiat gogowski,gm. Pecaw,1404619,349.0,0.0,229.35,0.0,-229.35,119.65,0.0,-119.65
Województwo dolnośląskie,Powiat gogowski,gm. Pecaw,1404620,357.0,0.0,263.93,0.0,-263.93,93.07,0.0,-93.07
Województwo dolnośląskie,Powiat gogowski,gm. Pecaw,1404621,267.0,0.0,181.16,0.0,-181.16,85.84,0.0,-85.84
Województwo dolnośląskie,Powiat gogowski,gm. Zukowice,1404622,854.0,0.0,581.4,0.0,-581.4,272.6,0.0,-272.6
Województwo dolnośląskie,Powiat gogowski,gm. Zukowice,1404623,708.0,0.0,390.56,0.0,-390.56,317.44,0.0,-317.44
Województwo dolnośląskie,Powiat gorowski,gm. Gora,1404624,702.0,0.0,374.34,0.0,-374.34,327.66,0.0,-327.66
Województwo dolnośląskie,Powiat gorowski,gm. Gora,1404625,965.0,0.0,419.59,0.0,-419.59,545.41,0.0,-545.41
Województwo dolnośląskie,Powiat gorowski,gm. Gora,1404626,663.0,0.0,365.27,0.0,-365.27,297.73,0.0,-297.73
Województwo dolnośląskie,Powiat gorowski,gm. Gora,1404627,585.0,0.0,253.78,0.0,-253.78,331.22,0.0,-331.22
Województwo dolnośląskie,Powiat gorowski,gm. Gora,1404628,420.0,0.0,204.77,0.0,-204.77,215.23,0.0,-215.23
Województwo dolnośląskie,Powiat gorowski,gm. Gora,1404629,478.0,0.0,239.82,0.0,-239.82,238.18,0.0,-238.18
Województwo dolnośląskie,Powiat gorowski,gm. Gora,1404630,1157.0,0.0,518.5,0.0,-518.5,638.5,0.0,-638.5
Województwo dolnośląskie,Powiat gorowski,gm. Gora,1404631,622.0,0.0,370.27,0.0,-370.27,251.73,0.0,-251.73
Województwo dolnośląskie,Powiat gorowski,gm. Gora,1404632,591.0,0.0,390.03,0.0,-390.03,200.97,0.0,-200.97
Województwo dolnośląskie,Powiat gorowski,gm. Gora,1404633,720.0,0.0,434.75,0.0,-434.75,285.25,0.0,-285.25
Województwo dolnośląskie,Powiat gorowski,gm. Gora,1404634,490.0,0.0,301.71,0.0,-301.71,188.29,0.0,-188.29
Województwo dolnośląskie,Powiat gorowski,gm. Gora,1404635,404.0,0.0,249.83,0.0,-249.83,154.17,0.0,-154.17
Województwo dolnośląskie,Powiat gorowski,gm. Gora,1404636,194.0,0.0,105.69,0.0,-105.69,88.31,0.0,-88.31
Województwo dolnośląskie,Powiat gorowski,gm. Jemielno,1404637,344.0,0.0,228.1,0.0,-228.1,115.9,0.0,-115.9
Województwo dolnośląskie,Powiat gorowski,gm. Jemielno,1404638,397.0,0.0,269.02,0.0,-269.02,127.98,0.0,-127.98
Województwo dolnośląskie,Powiat gorowski,gm. Jemielno,1404639,310.0,0.0,232.08,0.0,-232.08,77.92,0.0,-77.92
Województwo dolnośląskie,Powiat gorowski,gm. Jemielno,1404640,134.0,0.0,97.65,0.0,-97.65,36.35,0.0,-36.35
Województwo dolnośląskie,Powiat gorowski,gm. Niechlow,1404641,275.0,0.0,176.42,0.0,-176.42,98.58,0.0,-98.58
Województwo dolnośląskie,Powiat gorowski,gm. Niechlow,1404642,342.0,0.0,235.91,0.0,-235.91,106.09,0.0,-106.09
Województwo dolnośląskie,Powiat gorowski,gm. Niechlow,1404643,306.0,0.0,220.28,0.0,-220.28,85.72,0.0,-85.72
Województwo dolnośląskie,Powiat gorowski,gm. Niechlow,1404644,244.0,0.0,154.04,0.0,-154.04,89.96,0.0,-89.96
Województwo dolnośląskie,Powiat gorowski,gm. Niechlow,1404645,164.0,0.0,103.34,0.0,-103.34,60.66,0.0,-60.66
Województwo dolnośląskie,Powiat gorowski,gm. Niechlow,1404646,145.0,0.0,103.27,0.0,-103.27,41.73,0.0,-41.73
Województwo dolnośląskie,Powiat gorowski,gm. Niechlow,1404647,140.0,0.0,101.33,0.0,-101.33,38.67,0.0,-38.67
Województwo dolnośląskie,Powiat gorowski,gm. Niechlow,1404648,158.0,0.0,117.94,0.0,-117.94,40.06,0.0,-40.06
Województwo dolnośląskie,Powiat gorowski,gm. Niechlow,1436621,187.0,0.0,141.4,0.0,-141.4,45.6,0.0,-45.6
Województwo dolnośląskie,Powiat gorowski,gm. Wasosz,1404649,539.0,0.0,339.36,0.0,-339.36,199.64,0.0,-199.64
Województwo dolnośląskie,Powiat gorowski,gm. Wasosz,1404650,468.0,0.0,260.4,0.0,-260.4,207.6,0.0,-207.6
Województwo dolnośląskie,Powiat gorowski,gm. Wasosz,1404651,170.0,0.0,99.66,0.0,-99.66,70.34,0.0,-70.34
Województwo dolnośląskie,Powiat gorowski,gm. Wasosz,1404652,212.0,0.0,136.59,0.0,-136.59,75.41,0.0,-75.41
Województwo dolnośląskie,Powiat gorowski,gm. Wasosz,1404653,342.0,0.0,236.66,0.0,-236.66,105.34,0.0,-105.34
Województwo dolnośląskie,Powiat gorowski,gm. Wasosz,1404654,140.0,0.0,86.55,0.0,-86.55,53.45,0.0,-53.45
Województwo dolnośląskie,Powiat gorowski,gm. Wasosz,1404655,219.0,0.0,149.63,0.0,-149.63,69.37,0.0,-69.37
Województwo dolnośląskie,Powiat gorowski,gm. Wasosz,1404656,198.0,0.0,127.94,0.0,-127.94,70.06,0.0,-70.06
Województwo dolnośląskie,Powiat gorowski,gm. Wasosz,1404657,706.0,0.0,310.75,0.0,-310.75,395.25,0.0,-395.25
Województwo dolnośląskie,Powiat jaworski,m. Jawor,1404658,817.0,0.0,457.9,0.0,-457.9,359.1,0.0,-359.1
Województwo dolnośląskie,Powiat jaworski,m. Jawor,1404659,1376.0,0.0,631.23,0.0,-631.23,744.77,0.0,-744.77
Województwo dolnośląskie,Powiat jaworski,m. Jawor,1404660,593.0,0.0,310.4,0.0,-310.4,282.6,0.0,-282.6
Województwo dolnośląskie,Powiat jaworski,m. Jawor,1404661,737.0,0.0,396.98,0.0,-396.98,340.02,0.0,-340.02
Województwo dolnośląskie,Powiat jaworski,m. Jawor,1404662,595.0,0.0,334.79,0.0,-334.79,260.21,0.0,-260.21
Województwo dolnośląskie,Powiat jaworski,m. Jawor,1404663,694.0,0.0,406.09,0.0,-406.09,287.91,0.0,-287.91
Województwo dolnośląskie,Powiat jaworski,m. Jawor,1404664,747.0,0.0,383.6,0.0,-383.6,363.4,0.0,-363.4
Województwo dolnośląskie,Powiat jaworski,m. Jawor,1404665,769.0,0.0,409.87,0.0,-409.87,359.13,0.0,-359.13
Województwo dolnośląskie,Powiat jaworski,m. Jawor,1404666,982.0,0.0,510.95,0.0,-510.95,471.05,0.0,-471.05
Województwo dolnośląskie,Powiat jaworski,m. Jawor,1404667,843.0,0.0,449.33,0.0,-449.33,393.67,0.0,-393.67
Województwo dolnośląskie,Powiat jaworski,m. Jawor,1404668,971.0,0.0,516.0,0.0,-516.0,455.0,0.0,-455.0
Województwo dolnośląskie,Powiat jaworski,m. Jawor,1404669,706.0,0.0,430.08,0.0,-430.08,275.92,0.0,-275.92
Województwo dolnośląskie,Powiat jaworski,m. Jawor,1434160,23.0,0.0,11.35,0.0,-11.35,11.65,0.0,-11.65
Województwo dolnośląskie,Powiat jaworski,m. Jawor,1434161,18.0,0.0,8.78,0.0,-8.78,9.22,0.0,-9.22
Województwo dolnośląskie,Powiat jaworski,gm. Bolkow,1404670,615.0,0.0,293.55,0.0,-293.55,321.45,0.0,-321.45
Województwo dolnośląskie,Powiat jaworski,gm. Bolkow,1404671,603.0,0.0,276.06,0.0,-276.06,326.94,0.0,-326.94
Województwo dolnośląskie,Powiat jaworski,gm. Bolkow,1404672,666.0,0.0,356.86,0.0,-356.86,309.14,0.0,-309.14
Województwo dolnośląskie,Powiat jaworski,gm. Bolkow,1404673,316.0,0.0,153.59,0.0,-153.59,162.41,0.0,-162.41
Województwo dolnośląskie,Powiat jaworski,gm. Bolkow,1404674,252.0,0.0,149.75,0.0,-149.75,102.25,0.0,-102.25
Województwo dolnośląskie,Powiat jaworski,gm. Bolkow,1404675,306.0,0.0,156.5,0.0,-156.5,149.5,0.0,-149.5
Województwo dolnośląskie,Powiat jaworski,gm. Bolkow,1404676,313.0,0.0,205.06,0.0,-205.06,107.94,0.0,-107.94
Województwo dolnośląskie,Powiat jaworski,gm. Bolkow,1404677,172.0,0.0,92.94,0.0,-92.94,79.06,0.0,-79.06
Województwo dolnośląskie,Powiat jaworski,gm. Bolkow,1404678,352.0,0.0,196.46,0.0,-196.46,155.54,0.0,-155.54
Województwo dolnośląskie,Powiat jaworski,gm. Bolkow,1404679,150.0,0.0,98.1,0.0,-98.1,51.9,0.0,-51.9
Województwo dolnośląskie,Powiat jaworski,gm. Bolkow,1404680,205.0,0.0,108.52,0.0,-108.52,96.48,0.0,-96.48
Województwo dolnośląskie,Powiat jaworski,gm. Bolkow,1404681,168.0,0.0,82.89,0.0,-82.89,85.11,0.0,-85.11
Województwo dolnośląskie,Powiat jaworski,gm. Bolkow,1434162,18.0,0.0,15.08,0.0,-15.08,2.92,0.0,-2.92
Województwo dolnośląskie,Powiat jaworski,gm. Bolkow,1434163,8.0,0.0,3.1,0.0,-3.1,4.9,0.0,-4.9
Województwo dolnośląskie,Powiat jaworski,gm. Mecinka,1404682,432.0,0.0,273.69,0.0,-273.69,158.31,0.0,-158.31
Województwo dolnośląskie,Powiat jaworski,gm. Mecinka,1404683,182.0,0.0,137.92,0.0,-137.92,44.08,0.0,-44.08
Województwo dolnośląskie,Powiat jaworski,gm. Mecinka,1404684,278.0,0.0,171.69,0.0,-171.69,106.31,0.0,-106.31
Województwo dolnośląskie,Powiat jaworski,gm. Mecinka,1404685,609.0,0.0,367.14,0.0,-367.14,241.86,0.0,-241.86
Województwo dolnośląskie,Powiat jaworski,gm. Mecinka,1404686,121.0,0.0,84.38,0.0,-84.38,36.62,0.0,-36.62
Województwo dolnośląskie,Powiat jaworski,gm. Mecinka,1404687,208.0,0.0,138.59,0.0,-138.59,69.41,0.0,-69.41
Województwo dolnośląskie,Powiat jaworski,gm. Mecinka,1404688,126.0,0.0,81.06,0.0,-81.06,44.94,0.0,-44.94
Województwo dolnośląskie,Powiat jaworski,gm. Mecinka,1404689,131.0,0.0,75.47,0.0,-75.47,55.53,0.0,-55.53
Województwo dolnośląskie,Powiat jaworski,gm. Mecinka,1404690,181.0,0.0,119.58,0.0,-119.58,61.42,0.0,-61.42
Województwo dolnośląskie,Powiat jaworski,gm. Mecinka,1404691,182.0,0.0,121.28,0.0,-121.28,60.72,0.0,-60.72
Województwo dolnośląskie,Powiat jaworski,gm. Msciwojow,1404692,542.0,0.0,337.87,0.0,-337.87,204.13,0.0,-204.13
Województwo dolnośląskie,Powiat jaworski,gm. Msciwojow,1404693,585.0,0.0,316.9,0.0,-316.9,268.1,0.0,-268.1
Województwo dolnośląskie,Powiat jaworski,gm. Msciwojow,1404694,658.0,0.0,369.96,0.0,-369.96,288.04,0.0,-288.04
Województwo dolnośląskie,Powiat jaworski,gm. Paszowice,1404695,999.0,0.0,603.94,0.0,-603.94,395.06,0.0,-395.06
Województwo dolnośląskie,Powiat jaworski,gm. Paszowice,1404696,714.0,0.0,434.08,0.0,-434.08,279.91,0.0,-279.91
Województwo dolnośląskie,Powiat jaworski,gm. Paszowice,1404697,245.0,0.0,126.08,0.0,-126.08,118.92,0.0,-118.92
Województwo dolnośląskie,Powiat jaworski,gm. Wadroze Wielkie,1404698,883.0,0.0,553.06,0.0,-553.06,329.94,0.0,-329.94
Województwo dolnośląskie,Powiat jaworski,gm. Wadroze Wielkie,1404699,871.0,0.0,484.41,0.0,-484.41,386.59,0.0,-386.59
Województwo dolnośląskie,Powiat jaworski,gm. Wadroze Wielkie,1434164,14.0,0.0,7.6,0.0,-7.6,6.4,0.0,-6.4
Województwo dolnośląskie,Powiat karkonoski,m. Karpacz,1404700,495.0,0.0,168.91,0.0,-168.91,326.09,0.0,-326.09
Województwo dolnośląskie,Powiat karkonoski,m. Karpacz,1404701,427.0,0.0,128.87,0.0,-128.87,298.13,0.0,-298.13
Województwo dolnośląskie,Powiat karkonoski,m. Karpacz,1404702,482.0,0.0,167.37,0.0,-167.37,314.63,0.0,-314.63
Województwo dolnośląskie,Powiat karkonoski,m. Karpacz,1404703,727.0,0.0,277.25,0.0,-277.25,449.75,0.0,-449.75
Województwo dolnośląskie,Powiat karkonoski,m. Karpacz,1404704,496.0,0.0,172.52,0.0,-172.52,323.49,0.0,-323.49
Województwo dolnośląskie,Powiat karkonoski,m. Karpacz,1434165,48.0,0.0,25.36,0.0,-25.36,22.64,0.0,-22.64
Województwo dolnośląskie,Powiat karkonoski,m. Kowary,1404705,355.0,0.0,145.38,0.0,-145.38,209.62,0.0,-209.62
Województwo dolnośląskie,Powiat karkonoski,m. Kowary,1404706,534.0,0.0,224.7,0.0,-224.7,309.3,0.0,-309.3
Województwo dolnośląskie,Powiat karkonoski,m. Kowary,1404707,861.0,0.0,343.62,0.0,-343.62,517.38,0.0,-517.38
Województwo dolnośląskie,Powiat karkonoski,m. Kowary,1404708,780.0,0.0,318.25,0.0,-318.25,461.75,0.0,-461.75
Województwo dolnośląskie,Powiat karkonoski,m. Kowary,1404709,558.0,0.0,204.37,0.0,-204.37,353.63,0.0,-353.63
Województwo dolnośląskie,Powiat karkonoski,m. Kowary,1404710,505.0,0.0,230.1,0.0,-230.1,274.9,0.0,-274.9
Województwo dolnośląskie,Powiat karkonoski,m. Kowary,1404711,614.0,0.0,223.03,0.0,-223.03,390.97,0.0,-390.97
Województwo dolnośląskie,Powiat karkonoski,m. Kowary,1434166,55.0,0.0,29.09,0.0,-29.09,25.91,0.0,-25.91
Województwo dolnośląskie,Powiat karkonoski,m. Kowary,1434167,62.0,0.0,22.01,0.0,-22.01,39.99,0.0,-39.99
Województwo dolnośląskie,Powiat karkonoski,m. Kowary,1434168,31.0,0.0,12.12,0.0,-12.12,18.88,0.0,-18.88
Województwo dolnośląskie,Powiat karkonoski,m. Piechowice,1404712,642.0,0.0,255.98,0.0,-255.98,386.02,0.0,-386.02
Województwo dolnośląskie,Powiat karkonoski,m. Piechowice,1404713,805.0,0.0,331.93,0.0,-331.93,473.07,0.0,-473.07
Województwo dolnośląskie,Powiat karkonoski,m. Piechowice,1404714,862.0,0.0,355.64,0.0,-355.64,506.36,0.0,-506.36
Województwo dolnośląskie,Powiat karkonoski,m. Piechowice,1404715,463.0,0.0,224.71,0.0,-224.71,238.29,0.0,-238.29
Województwo dolnośląskie,Powiat karkonoski,m. Szklarska Poreba,1404716,227.0,0.0,101.71,0.0,-101.71,125.29,0.0,-125.29
Województwo dolnośląskie,Powiat karkonoski,m. Szklarska Poreba,1404717,506.0,0.0,225.84,0.0,-225.84,280.16,0.0,-280.16
Województwo dolnośląskie,Powiat karkonoski,m. Szklarska Poreba,1404718,499.0,0.0,213.45,0.0,-213.45,285.55,0.0,-285.55
Województwo dolnośląskie,Powiat karkonoski,m. Szklarska Poreba,1404719,354.0,0.0,132.97,0.0,-132.97,221.03,0.0,-221.03
Województwo dolnośląskie,Powiat karkonoski,m. Szklarska Poreba,1404720,738.0,0.0,273.95,0.0,-273.95,464.05,0.0,-464.05
Województwo dolnośląskie,Powiat karkonoski,m. Szklarska Poreba,1404721,976.0,0.0,373.45,0.0,-373.45,602.55,0.0,-602.55
Województwo dolnośląskie,Powiat karkonoski,m. Szklarska Poreba,1434169,7.0,0.0,3.1,0.0,-3.1,3.9,0.0,-3.9
Województwo dolnośląskie,Powiat karkonoski,m. Szklarska Poreba,1434170,10.0,0.0,1.48,0.0,-1.48,8.52,0.0,-8.52
Województwo dolnośląskie,Powiat karkonoski,m. Szklarska Poreba,1434171,13.0,0.0,6.5,0.0,-6.5,6.5,0.0,-6.5
Województwo dolnośląskie,Powiat karkonoski,gm. Janowice Wielkie,1404722,462.0,0.0,206.86,0.0,-206.86,255.14,0.0,-255.14
Województwo dolnośląskie,Powiat karkonoski,gm. Janowice Wielkie,1404723,224.0,0.0,96.81,0.0,-96.81,127.19,0.0,-127.19
Województwo dolnośląskie,Powiat karkonoski,gm. Janowice Wielkie,1404724,235.0,0.0,111.67,0.0,-111.67,123.33,0.0,-123.33
Województwo dolnośląskie,Powiat karkonoski,gm. Janowice Wielkie,1404725,467.0,0.0,222.87,0.0,-222.87,244.13,0.0,-244.13
Województwo dolnośląskie,Powiat karkonoski,gm. Janowice Wielkie,1404726,510.0,0.0,188.59,0.0,-188.59,321.41,0.0,-321.41
Województwo dolnośląskie,Powiat karkonoski,gm. Janowice Wielkie,1434172,99.0,0.0,38.47,0.0,-38.47,60.53,0.0,-60.53
Województwo dolnośląskie,Powiat karkonoski,gm. Jezow Sudecki,1404727,1023.0,0.0,349.19,0.0,-349.19,673.81,0.0,-673.81
Województwo dolnośląskie,Powiat karkonoski,gm. Jezow Sudecki,1404728,751.0,0.0,269.38,0.0,-269.38,481.62,0.0,-481.62
Województwo dolnośląskie,Powiat karkonoski,gm. Jezow Sudecki,1404729,694.0,0.0,317.6,0.0,-317.6,376.4,0.0,-376.4
Województwo dolnośląskie,Powiat karkonoski,gm. Jezow Sudecki,1404730,582.0,0.0,295.58,0.0,-295.58,286.42,0.0,-286.42
Województwo dolnośląskie,Powiat karkonoski,gm. Jezow Sudecki,1436493,765.0,0.0,291.13,0.0,-291.13,473.87,0.0,-473.87
Województwo dolnośląskie,Powiat karkonoski,gm. Mysakowice,1404731,927.0,0.0,375.67,0.0,-375.67,551.33,0.0,-551.33
Województwo dolnośląskie,Powiat karkonoski,gm. Mysakowice,1404732,1068.0,0.0,434.84,0.0,-434.84,633.16,0.0,-633.16
Województwo dolnośląskie,Powiat karkonoski,gm. Mysakowice,1404733,947.0,0.0,447.79,0.0,-447.79,499.21,0.0,-499.21
Województwo dolnośląskie,Powiat karkonoski,gm. Mysakowice,1404734,252.0,0.0,113.2,0.0,-113.2,138.8,0.0,-138.8
Województwo dolnośląskie,Powiat karkonoski,gm. Mysakowice,1404735,466.0,0.0,223.7,0.0,-223.7,242.3,0.0,-242.3
Województwo dolnośląskie,Powiat karkonoski,gm. Mysakowice,1404736,200.0,0.0,113.93,0.0,-113.93,86.07,0.0,-86.07
Województwo dolnośląskie,Powiat karkonoski,gm. Mysakowice,1404737,379.0,0.0,182.68,0.0,-182.68,196.32,0.0,-196.32
Województwo dolnośląskie,Powiat karkonoski,gm. Mysakowice,1404738,393.0,0.0,176.29,0.0,-176.29,216.71,0.0,-216.71
Województwo dolnośląskie,Powiat karkonoski,gm. Podgorzyn,1404739,1113.0,0.0,430.19,0.0,-430.19,682.81,0.0,-682.81
Województwo dolnośląskie,Powiat karkonoski,gm. Podgorzyn,1404740,280.0,0.0,98.1,0.0,-98.1,181.9,0.0,-181.9
Województwo dolnośląskie,Powiat karkonoski,gm. Podgorzyn,1404741,687.0,0.0,242.23,0.0,-242.23,444.77,0.0,-444.77
Województwo dolnośląskie,Powiat karkonoski,gm. Podgorzyn,1404742,653.0,0.0,248.84,0.0,-248.84,404.16,0.0,-404.16
Województwo dolnośląskie,Powiat karkonoski,gm. Podgorzyn,1404743,848.0,0.0,352.3,0.0,-352.3,495.7,0.0,-495.7
Województwo dolnośląskie,Powiat karkonoski,gm. Podgorzyn,1404744,470.0,0.0,183.41,0.0,-183.41,286.59,0.0,-286.59
Województwo dolnośląskie,Powiat karkonoski,gm. Podgorzyn,1434173,22.0,0.0,16.56,0.0,-16.56,5.44,0.0,-5.44
Województwo dolnośląskie,Powiat karkonoski,gm. Stara Kamienica,1404745,691.0,0.0,343.97,0.0,-343.97,347.03,0.0,-347.03
Województwo dolnośląskie,Powiat karkonoski,gm. Stara Kamienica,1404746,524.0,0.0,275.36,0.0,-275.36,248.64,0.0,-248.64
Województwo dolnośląskie,Powiat karkonoski,gm. Stara Kamienica,1404747,303.0,0.0,127.08,0.0,-127.08,175.92,0.0,-175.92
Województwo dolnośląskie,Powiat karkonoski,gm. Stara Kamienica,1404748,644.0,0.0,288.12,0.0,-288.12,355.88,0.0,-355.88
Województwo dolnośląskie,Powiat karkonoski,gm. Stara Kamienica,1404749,215.0,0.0,107.2,0.0,-107.2,107.8,0.0,-107.8
Województwo dolnośląskie,Powiat kamiennogorski,m. Kamienna Gora,1404750,919.0,0.0,476.81,0.0,-476.81,442.19,0.0,-442.19
Województwo dolnośląskie,Powiat kamiennogorski,m. Kamienna Gora,1404751,870.0,0.0,451.19,0.0,-451.19,418.81,0.0,-418.81
Województwo dolnośląskie,Powiat kamiennogorski,m. Kamienna Gora,1404752,873.0,0.0,431.03,0.0,-431.03,441.97,0.0,-441.97
Województwo dolnośląskie,Powiat kamiennogorski,m. Kamienna Gora,1404753,946.0,0.0,453.97,0.0,-453.97,492.03,0.0,-492.03
Województwo dolnośląskie,Powiat kamiennogorski,m. Kamienna Gora,1404754,934.0,0.0,450.97,0.0,-450.97,483.03,0.0,-483.03
Województwo dolnośląskie,Powiat kamiennogorski,m. Kamienna Gora,1404755,686.0,0.0,280.62,0.0,-280.62,405.38,0.0,-405.38
Województwo dolnośląskie,Powiat kamiennogorski,m. Kamienna Gora,1404756,1219.0,0.0,479.58,0.0,-479.58,739.42,0.0,-739.42
Województwo dolnośląskie,Powiat kamiennogorski,m. Kamienna Gora,1404757,1070.0,0.0,427.63,0.0,-427.63,642.37,0.0,-642.37
Województwo dolnośląskie,Powiat kamiennogorski,m. Kamienna Gora,1434174,158.0,0.0,69.89,0.0,-69.89,88.11,0.0,-88.11
Województwo dolnośląskie,Powiat kamiennogorski,m. Kamienna Gora,1434175,15.0,0.0,8.43,0.0,-8.43,6.58,0.0,-6.58
Województwo dolnośląskie,Powiat kamiennogorski,gm. Kamienna Gora,1404758,219.0,0.0,89.65,0.0,-89.65,129.35,0.0,-129.35
Województwo dolnośląskie,Powiat kamiennogorski,gm. Kamienna Gora,1404759,512.0,0.0,274.3,0.0,-274.3,237.7,0.0,-237.7
Województwo dolnośląskie,Powiat kamiennogorski,gm. Kamienna Gora,1404760,369.0,0.0,169.33,0.0,-169.33,199.67,0.0,-199.67
Województwo dolnośląskie,Powiat kamiennogorski,gm. Kamienna Gora,1404761,238.0,0.0,124.74,0.0,-124.74,113.26,0.0,-113.26
Województwo dolnośląskie,Powiat kamiennogorski,gm. Kamienna Gora,1404762,976.0,0.0,544.72,0.0,-544.72,431.28,0.0,-431.28
Województwo dolnośląskie,Powiat kamiennogorski,gm. Kamienna Gora,1404763,305.0,0.0,197.1,0.0,-197.1,107.9,0.0,-107.9
